"id","nLL","kernel","acq","R2","kError","lambda","beta","tau","epsilon"
816,763.57471872141,"RBF","UCB",0.0819954499603642,NA,0.800884526272176,51.0880352537955,5.17061052351153,NA
839,797.598458641652,"RBF","UCB",0.0410905492475064,NA,0.208206933875093,25.4473552713222,7.35748984288691,NA
859,773.420682035456,"RBF","UCB",0.0701581812554062,NA,0.978605998015147,0.164702484562401,0.0786924017841748,NA
862,561.682391183393,"RBF","UCB",0.32471966640422,NA,0.471475913000023,0.500367035354044,0.00992007740389387,NA
888,578.93884281287,"RBF","UCB",0.303973168746564,NA,0.725235753851703,0.21255527496343,0.0423934134184728,NA
897,693.307730151995,"RBF","UCB",0.166473646583111,NA,0.595969887772928,0.345168424941694,0.0428386651090685,NA
915,736.323933127631,"RBF","UCB",0.114757594324092,NA,0.483107613449855,0.435578008470991,0.0230707262963566,NA
923,783.491377582545,"RBF","UCB",0.0580507291519996,NA,0.428637849864977,0.468412442270544,0.0246414173340315,NA
963,773.650267532463,"RBF","UCB",0.0698821630404127,NA,0.360278738995625,0.560252730031367,0.00673796718862499,NA
976,700.188762181651,"RBF","UCB",0.158200954261959,NA,0.556878506792727,0.357370046480688,0.0329632195216208,NA
983,784.415244723671,"RBF","UCB",0.0569400136995474,NA,0.328771451532068,0.56140163546757,0.00673794892088404,NA
1102,827.767330271695,"RBF","epsilonGreedy",0.00482014800594099,NA,0.357750462362854,NA,6.09082723250532,NA
111,757.992120555825,"RBF","epsilonGreedy",0.0887071055343351,NA,0.144117239473222,NA,7.48255596112256,NA
115,830.034487427839,"RBF","epsilonGreedy",0.00209446768420329,NA,0.159485600903176,NA,14.1301388246667,NA
1154,703.876061324972,"RBF","epsilonGreedy",0.153767914105006,NA,0.771261473930982,NA,0.324381067682516,NA
1155,724.974511419601,"RBF","epsilonGreedy",0.128402389670035,NA,0.713342458161239,NA,0.384083687628995,NA
1164,811.255967258914,"RBF","epsilonGreedy",0.0246708659533208,NA,0.127333931574691,NA,5.62770351961683,NA
117,616.319472887987,"RBF","epsilonGreedy",0.259032460717668,NA,0.585456494992607,NA,0.279062696768036,NA
1175,673.982737320794,"RBF","epsilonGreedy",0.189707039352101,NA,0.876455111911279,NA,0.284646471897423,NA
1176,837.497282263969,"RBF","epsilonGreedy",-0.00687764656684386,NA,0.419170462698546,NA,10.8074666244622,NA
1194,803.104444325219,"RBF","epsilonGreedy",0.0344710007134338,NA,0.770873680857641,NA,0.376528792797235,NA
1196,722.061632395937,"RBF","epsilonGreedy",0.131904386438493,NA,0.975434567988307,NA,0.286991308550377,NA
1214,677.637986564511,"RBF","epsilonGreedy",0.185312531054498,NA,0.147898775784278,NA,5.43178749931136,NA
1215,797.769574282426,"RBF","epsilonGreedy",0.0408848261755369,NA,0.860536209319784,NA,0.376313350681455,NA
1224,825.40067069106,"RBF","epsilonGreedy",0.00766545470631874,NA,0.167976989916252,NA,8.9388096967135,NA
1260,801.015172193901,"RBF","epsilonGreedy",0.0369828194992002,NA,0.50107620847639,NA,2.44627354857314,NA
1266,832.78772924306,"RBF","epsilonGreedy",-0.0012156059101196,NA,0.608015607653764,NA,20.275884066503,NA
1288,677.551241928066,"RBF","epsilonGreedy",0.185416819435184,NA,0.165464988775286,NA,0.387620725518793,NA
1300,607.61510489527,"RBF","epsilonGreedy",0.269497251165305,NA,0.956185055995981,NA,0.222017851871093,NA
1312,827.701061272836,"RBF","epsilonGreedy",0.00489981963595598,NA,0.588010711971314,NA,31.9353785187004,NA
1319,789.539319453909,"RBF","epsilonGreedy",0.0507796160308323,NA,0.407692223587152,NA,2.01529420664611,NA
1325,754.770771816508,"RBF","epsilonGreedy",0.0925799587436565,NA,0.150297497352215,NA,4.06872875588497,NA
1326,690.813000785557,"RBF","epsilonGreedy",0.169472924654211,NA,0.262180589087912,NA,0.380996801486257,NA
1345,830.558681445389,"RBF","epsilonGreedy",0.00146425759288416,NA,0.649090026851318,NA,5.0600979193745,NA
1348,787.397200933351,"RBF","epsilonGreedy",0.0533549691696703,NA,0.779083418182167,NA,0.290515394517341,NA
1374,753.638597597487,"RBF","epsilonGreedy",0.0939411105196608,NA,0.143395660411469,NA,13.8174715601057,NA
1379,778.163578027816,"RBF","epsilonGreedy",0.0644560541490486,NA,0.372253805488291,NA,0.439139590473519,NA
1388,732.943974025973,"RBF","epsilonGreedy",0.118821136186066,NA,0.240175208217952,NA,5.50430457804007,NA
1391,824.166305873602,"RBF","epsilonGreedy",0.00914946470698197,NA,0.23036404206453,NA,16.956348584981,NA
1452,743.6441189356,"RBF","epsilonGreedy",0.105956931187806,NA,0.576417406646142,NA,0.310989619182918,NA
1454,696.812407522494,"RBF","epsilonGreedy",0.162260162697832,NA,0.739193734920649,NA,0.301452243934407,NA
1455,745.902247270804,"RBF","epsilonGreedy",0.103242105728732,NA,0.133577017536604,NA,10.2850499604333,NA
1466,823.179634703171,"RBF","epsilonGreedy",0.0103356860441226,NA,0.207681467378318,NA,8.26176967174086,NA
1532,799.60758681944,"RBF","epsilonGreedy",0.0386750831986685,NA,0.182309606340221,NA,3.49036124266207,NA
1543,823.546785642882,"RBF","epsilonGreedy",0.00989428034414019,NA,0.981982557526117,NA,0.585979512773144,NA
1586,827.170843694296,"RBF","epsilonGreedy",0.00553727152858297,NA,0.34153880020712,NA,1.89287304940794,NA
1590,773.678388812237,"RBF","epsilonGreedy",0.0698483543480186,NA,0.686699389245515,NA,0.367639140926397,NA
1596,836.238484757793,"RBF","epsilonGreedy",-0.00536426246714083,NA,0.0401415006050951,NA,9.57603309369444,NA
1631,775.806280471226,"RBF","epsilonGreedy",0.0672901053947086,NA,0.221948958252753,NA,10.920071632003,NA
1663,764.25094314791,"RBF","epsilonGreedy",0.0811824619381636,NA,0.201007731205189,NA,3.71158500248467,NA
168,791.164095494131,"RBF","epsilonGreedy",0.0488262357510129,NA,0.426528825701522,NA,0.409706327466281,NA
1693,837.426986890771,"RBF","epsilonGreedy",-0.00679313424491879,NA,0.433018110807816,NA,2.39310684027738,NA
1706,832.522333512294,"RBF","epsilonGreedy",-0.000896534989578646,NA,0.109875157532361,NA,20.3979038424596,NA
1720,834.714915811327,"RBF","epsilonGreedy",-0.00353255799754204,NA,0.848924521678337,NA,6.2438839447282,NA
1722,830.76920522417,"RBF","epsilonGreedy",0.00121115624985346,NA,0.275907055882381,NA,0.370434000483772,NA
1732,834.625320143515,"RBF","epsilonGreedy",-0.0034248419761771,NA,0.588621456629462,NA,2.18121782816405,NA
212,792.949086203374,"RBF","epsilonGreedy",0.0466802380474647,NA,0.158533208451634,NA,7.89442692908565,NA
227,743.049586843614,"RBF","epsilonGreedy",0.106671704938437,NA,0.150448648265051,NA,6.29319450545013,NA
234,701.480569549683,"RBF","epsilonGreedy",0.156647884192256,NA,1.29061172081349,NA,0.309676386235865,NA
239,839.109864058391,"RBF","epsilonGreedy",-0.00881636636504401,NA,0.367227063456225,NA,11.1069971689243,NA
250,771.387939420925,"RBF","epsilonGreedy",0.0726020376632296,NA,0.743154516867959,NA,0.376115067541921,NA
256,696.385775758768,"RBF","epsilonGreedy",0.162773078972676,NA,0.920564692682675,NA,0.262448070356839,NA
271,796.018900130513,"RBF","epsilonGreedy",0.0429895669398518,NA,0.829828474829716,NA,0.125660110185802,NA
274,826.873649811465,"RBF","epsilonGreedy",0.0058945716460348,NA,0.13539530492195,NA,7.6189184827318,NA
275,835.85887998868,"RBF","epsilonGreedy",-0.00490788420222654,NA,0.869651551712703,NA,12.8289835996476,NA
279,824.866996430928,"RBF","epsilonGreedy",0.00830706238010437,NA,0.140771277507385,NA,15.1908154294237,NA
285,760.574051545343,"RBF","epsilonGreedy",0.0856029896722555,NA,0.7987907116509,NA,0.316090511757178,NA
317,736.217958412546,"RBF","epsilonGreedy",0.114885001987352,NA,0.213043779040697,NA,5.49333598709043,NA
333,767.572651387148,"RBF","epsilonGreedy",0.0771889519348068,NA,0.403222990963812,NA,15.1398457603443,NA
334,730.979547985241,"RBF","epsilonGreedy",0.121182859275364,NA,0.805154241476526,NA,0.244568714253477,NA
353,435.450370008073,"RBF","epsilonGreedy",0.47648159219674,NA,0.509585565865985,NA,0.200724096561179,NA
367,742.657888400616,"RBF","epsilonGreedy",0.107142622772801,NA,0.251024495852496,NA,0.176014994179984,NA
380,752.525377583741,"RBF","epsilonGreedy",0.0952794746807019,NA,0.774670671139235,NA,0.440454703042969,NA
393,644.237875234815,"RBF","epsilonGreedy",0.225467676871574,NA,0.757651455880995,NA,0.332587406889107,NA
406,810.091356240397,"RBF","epsilonGreedy",0.0260710147374702,NA,0.232289141751853,NA,11.5285365893221,NA
418,782.288521894651,"RBF","epsilonGreedy",0.0594968574318585,NA,0.331013963841379,NA,4.36399157987694,NA
422,770.018276287752,"RBF","epsilonGreedy",0.074248709504827,NA,0.458610442586117,NA,0.395093160125471,NA
427,753.353074523849,"RBF","epsilonGreedy",0.0942843794549907,NA,1.29302692131821,NA,0.0617997153927558,NA
445,781.733732638519,"RBF","epsilonGreedy",0.0601638505223249,NA,0.62256608424639,NA,1.1720701937325,NA
476,406.643773308032,"RBF","epsilonGreedy",0.511114204033438,NA,0.529047615571986,NA,0.0657467200553621,NA
481,822.961123908271,"RBF","epsilonGreedy",0.0105983897442751,NA,0.140361684278614,NA,6.55868964128999,NA
488,750.804319689569,"RBF","epsilonGreedy",0.0973486094215386,NA,0.250908502010052,NA,0.50312341000736,NA
495,665.754034338416,"RBF","epsilonGreedy",0.199599963506789,NA,0.847206158424958,NA,0.209348897653649,NA
512,804.252835692118,"RBF","epsilonGreedy",0.0330903519384129,NA,0.445422789971938,NA,22.1675533217216,NA
535,627.519718710216,"RBF","epsilonGreedy",0.245567011463945,NA,0.26599978774446,NA,0.32061195525224,NA
