"id","leaveoutindex","nLL","R2","kernel","acq","kError","lambda","beta","tau","epsilon","roundnLL"
250,7,721.565339459157,0.13250105257076,"RBF","GM",NA,1.24917398703927,NA,0.133068352758834,NA,83.7509037922243
250,8,721.565339459157,0.13250105257076,"RBF","GM",NA,1.33731131915032,NA,0.128415430166214,NA,93.1963912042786
250,9,721.565339459157,0.13250105257076,"RBF","GM",NA,1.25252471675506,NA,0.119333561580462,NA,108.987704789544
256,2,648.016398246716,0.220924963195612,"RBF","GM",NA,1.24105057963151,NA,0.0967690397146696,NA,126.283750149651
256,3,648.016398246716,0.220924963195612,"RBF","GM",NA,1.2925879293747,NA,0.122101682330424,NA,48.78200879494
256,4,648.016398246716,0.220924963195612,"RBF","GM",NA,1.26500781663523,NA,0.112588807862319,NA,78.7951505850157
256,5,648.016398246716,0.220924963195612,"RBF","GM",NA,1.30129198027799,NA,0.114662917005346,NA,74.00410756561
256,6,648.016398246716,0.220924963195612,"RBF","GM",NA,1.28517020828798,NA,0.113633247250811,NA,77.7667962835559
256,7,648.016398246716,0.220924963195612,"RBF","GM",NA,1.2929922034077,NA,0.110373855781192,NA,77.3157790546378
256,8,648.016398246716,0.220924963195612,"RBF","GM",NA,1.26543533438806,NA,0.107598572251291,NA,96.1335623443282
256,9,648.016398246716,0.220924963195612,"RBF","GM",NA,1.29967612616089,NA,0.117533517197196,NA,68.9352434689777
271,2,728.358021694058,0.124334578425238,"RBF","GM",NA,1.17988448274166,NA,0.115280549336834,NA,111.733586939762
271,3,728.358021694058,0.124334578425238,"RBF","GM",NA,1.22179818956095,NA,0.123007981639761,NA,98.7200207495513
271,4,728.358021694058,0.124334578425238,"RBF","GM",NA,1.24111127652673,NA,0.12397001674603,NA,96.4885788970834
271,5,728.358021694058,0.124334578425238,"RBF","GM",NA,1.21631741620473,NA,0.12162689372573,NA,92.6113897608745
271,6,728.358021694058,0.124334578425238,"RBF","GM",NA,1.23442638530974,NA,0.140985382570657,NA,78.7951491224531
271,7,728.358021694058,0.124334578425238,"RBF","GM",NA,1.25138814222476,NA,0.129338586082421,NA,91.5454610100663
271,8,728.358021694058,0.124334578425238,"RBF","GM",NA,1.24061847305076,NA,0.145425914943294,NA,73.1249509677264
271,9,728.358021694058,0.124334578425238,"RBF","GM",NA,1.23156239872124,NA,0.14046297140938,NA,85.3388842465413
275,2,834.089739041467,-0.00278094180957833,"RBF","GM",NA,9.51583537007001,NA,4.00997087567711,NA,103.869794366645
275,3,834.089739041467,-0.00278094180957833,"RBF","GM",NA,8.09993696810465,NA,1.50434935862255,NA,106.504216028296
275,4,834.089739041467,-0.00278094180957833,"RBF","GM",NA,9.0766011613195,NA,3.21523149152121,NA,104.10076044207
275,5,834.089739041467,-0.00278094180957833,"RBF","GM",NA,8.87041870681216,NA,3.81215390962589,NA,103.963085279198
275,6,834.089739041467,-0.00278094180957833,"RBF","GM",NA,9.44851146880048,NA,2.96897719118609,NA,104.183341193616
275,7,834.089739041467,-0.00278094180957833,"RBF","GM",NA,9.6435728432159,NA,11.9167836844855,NA,103.820061337337
275,8,834.089739041467,-0.00278094180957833,"RBF","GM",NA,9.05808844426678,NA,4.58030494806281,NA,103.849507755912
275,9,834.089739041467,-0.00278094180957833,"RBF","GM",NA,9.1021677763484,NA,10.0585361476754,NA,103.798972638393
279,2,823.030664612954,0.010514784719453,"RBF","GM",NA,2.03280063940672,NA,0.569833619442701,NA,100.278300803263
279,3,823.030664612954,0.010514784719453,"RBF","GM",NA,2.0509291453482,NA,0.476388699890566,NA,105.854630448409
279,4,823.030664612954,0.010514784719453,"RBF","GM",NA,2.03379232434173,NA,0.520007876202317,NA,102.691643441785
279,5,823.030664612954,0.010514784719453,"RBF","GM",NA,2.28799381315392,NA,0.516255341325186,NA,105.522742364382
279,6,823.030664612954,0.010514784719453,"RBF","GM",NA,2.04572091659731,NA,0.591697233551096,NA,100.445511086277
279,7,823.030664612954,0.010514784719453,"RBF","GM",NA,2.21564368332272,NA,0.62217931996648,NA,100.748361998437
279,8,823.030664612954,0.010514784719453,"RBF","GM",NA,1.9530877320689,NA,0.458435250422729,NA,104.207913034049
279,9,823.030664612954,0.010514784719453,"RBF","GM",NA,2.09591409481879,NA,0.530345688257208,NA,103.281561436352
285,2,752.650619468788,0.0951289031419771,"RBF","GM",NA,1.18297801087697,NA,0.133263850018993,NA,97.8693580371732
285,3,752.650619468788,0.0951289031419771,"RBF","GM",NA,1.21308488866996,NA,0.136574795448944,NA,94.7701696294595
285,4,752.650619468788,0.0951289031419771,"RBF","GM",NA,1.17862027963998,NA,0.14420208349039,NA,79.6464047304953
285,5,752.650619468788,0.0951289031419771,"RBF","GM",NA,1.20595142767815,NA,0.136273233054345,NA,89.9112636933823
285,6,752.650619468788,0.0951289031419771,"RBF","GM",NA,1.29552347674136,NA,0.119789098543835,NA,115.596052329362
285,7,752.650619468788,0.0951289031419771,"RBF","GM",NA,1.20369702497636,NA,0.134672149902125,NA,94.0379187435614
285,8,752.650619468788,0.0951289031419771,"RBF","GM",NA,1.2223136034706,NA,0.138615022402941,NA,82.3112045943487
285,9,752.650619468788,0.0951289031419771,"RBF","GM",NA,1.17284023633511,NA,0.128522881675798,NA,98.5082477110061
317,2,782.018301380347,0.0598217289284686,"RBF","GM",NA,1.3146419638213,NA,0.191501362766543,NA,94.8351751957812
317,3,782.018301380347,0.0598217289284686,"RBF","GM",NA,1.26764455253092,NA,0.192040827821604,NA,95.1768060968955
317,4,782.018301380347,0.0598217289284686,"RBF","GM",NA,1.29375868144007,NA,0.18947472565155,NA,100.006654272061
317,5,782.018301380347,0.0598217289284686,"RBF","GM",NA,1.25324203978777,NA,0.195168421887315,NA,93.0071585148577
317,6,782.018301380347,0.0598217289284686,"RBF","GM",NA,1.25541781106965,NA,0.18903809187041,NA,96.3883612341953
317,7,782.018301380347,0.0598217289284686,"RBF","GM",NA,1.27478584822494,NA,0.190893163124663,NA,99.0389469885708
317,8,782.018301380347,0.0598217289284686,"RBF","GM",NA,1.27801747654167,NA,0.182343207990171,NA,99.8052635044766
317,9,782.018301380347,0.0598217289284686,"RBF","GM",NA,1.31337885470568,NA,0.176754957614697,NA,103.759935573509
333,2,784.659982736175,0.056645778435417,"RBF","GM",NA,1.42396313484053,NA,0.224574378752373,NA,95.1669240656016
333,3,784.659982736175,0.056645778435417,"RBF","GM",NA,1.3875515805715,NA,0.216872494972279,NA,96.9789040471421
333,4,784.659982736175,0.056645778435417,"RBF","GM",NA,1.39431189526541,NA,0.214974918512275,NA,97.7986884954069
333,5,784.659982736175,0.056645778435417,"RBF","GM",NA,1.3904088465827,NA,0.209328738749837,NA,98.0511497070044
333,6,784.659982736175,0.056645778435417,"RBF","GM",NA,1.44452136404739,NA,0.216196220843223,NA,97.4062357122153
333,7,784.659982736175,0.056645778435417,"RBF","GM",NA,1.44216859340109,NA,0.21493076417919,NA,99.9412858236757
333,8,784.659982736175,0.056645778435417,"RBF","GM",NA,1.40512828651239,NA,0.202303438733969,NA,100.632078802047
333,9,784.659982736175,0.056645778435417,"RBF","GM",NA,1.43809218736162,NA,0.213573927909682,NA,98.6847160830822
334,2,669.543166579397,0.195044494929009,"RBF","GM",NA,1.29390471657878,NA,0.105674444725513,NA,74.4463133181474
334,3,669.543166579397,0.195044494929009,"RBF","GM",NA,1.29007128715497,NA,0.101072701588392,NA,82.512520598955
334,4,669.543166579397,0.195044494929009,"RBF","GM",NA,1.35304780621258,NA,0.10222725030941,NA,81.2542292268349
334,5,669.543166579397,0.195044494929009,"RBF","GM",NA,1.29317767079421,NA,0.104973619263039,NA,86.868394293172
334,6,669.543166579397,0.195044494929009,"RBF","GM",NA,1.30732339789318,NA,0.101499688132127,NA,96.035398971375
334,7,669.543166579397,0.195044494929009,"RBF","GM",NA,1.31193444350821,NA,0.108072494074775,NA,78.3343776522739
334,8,669.543166579397,0.195044494929009,"RBF","GM",NA,1.3085031424977,NA,0.102788910642947,NA,101.390989214387
334,9,669.543166579397,0.195044494929009,"RBF","GM",NA,1.28674162396932,NA,0.111392180135014,NA,68.7009433042522
353,2,383.336190748623,0.539135648844747,"RBF","GM",NA,1.13620777087781,NA,0.0566987651839864,NA,43.4893893600306
353,3,383.336190748623,0.539135648844747,"RBF","GM",NA,1.13798573621804,NA,0.0558743552556427,NA,66.6573404247704
353,4,383.336190748623,0.539135648844747,"RBF","GM",NA,1.23003118781603,NA,0.0588129333875416,NA,61.5542022659017
353,5,383.336190748623,0.539135648844747,"RBF","GM",NA,1.16663850762544,NA,0.0576919648691206,NA,39.4757891473134
