"lambda","beta","tau","mu","replication"
1.44936145050558,0.405524740493985,0.0195771344010022,38.1811017662796,9
1.44936145050558,0.405524740493985,0.0195771344010022,44.6141854440818,10
0.204413870080183,0.725052883314922,0.0195771344010022,21.8879896038747,1
0.204413870080183,0.725052883314922,0.0195771344010022,19.4997841491422,2
0.204413870080183,0.725052883314922,0.0195771344010022,22.045250802691,3
0.204413870080183,0.725052883314922,0.0195771344010022,26.0238784839109,4
0.204413870080183,0.725052883314922,0.0195771344010022,23.9217630229659,5
0.204413870080183,0.725052883314922,0.0195771344010022,26.2568529698069,6
0.204413870080183,0.725052883314922,0.0195771344010022,22.7742148023109,7
0.204413870080183,0.725052883314922,0.0195771344010022,25.2894907656527,8
0.204413870080183,0.725052883314922,0.0195771344010022,27.6542464963005,9
0.204413870080183,0.725052883314922,0.0195771344010022,19.2163033603204,10
0.333562290169942,0.725052883314922,0.0195771344010022,19.3143858047949,1
0.333562290169942,0.725052883314922,0.0195771344010022,29.2716850568452,2
0.333562290169942,0.725052883314922,0.0195771344010022,22.2922348531391,3
0.333562290169942,0.725052883314922,0.0195771344010022,25.4859701982094,4
0.333562290169942,0.725052883314922,0.0195771344010022,22.7562053529344,5
0.333562290169942,0.725052883314922,0.0195771344010022,22.3719290100154,6
0.333562290169942,0.725052883314922,0.0195771344010022,27.3364769233414,7
0.333562290169942,0.725052883314922,0.0195771344010022,19.2690133099379,8
0.333562290169942,0.725052883314922,0.0195771344010022,18.9804632649258,9
0.333562290169942,0.725052883314922,0.0195771344010022,25.2773512619884,10
0.544306515892354,0.725052883314922,0.0195771344010022,20.2149036175874,1
0.544306515892354,0.725052883314922,0.0195771344010022,29.1150119695852,2
0.544306515892354,0.725052883314922,0.0195771344010022,28.2789252510635,3
0.544306515892354,0.725052883314922,0.0195771344010022,30.3306316125272,4
0.544306515892354,0.725052883314922,0.0195771344010022,27.5726984925398,5
0.544306515892354,0.725052883314922,0.0195771344010022,23.872597045265,6
0.544306515892354,0.725052883314922,0.0195771344010022,29.3762152843896,7
0.544306515892354,0.725052883314922,0.0195771344010022,22.4818198447627,8
0.544306515892354,0.725052883314922,0.0195771344010022,28.9199781406336,9
0.544306515892354,0.725052883314922,0.0195771344010022,24.939809678089,10
0.88819867225378,0.725052883314922,0.0195771344010022,28.5271638161308,1
0.88819867225378,0.725052883314922,0.0195771344010022,26.7165629451053,2
0.88819867225378,0.725052883314922,0.0195771344010022,29.5444884570521,3
0.88819867225378,0.725052883314922,0.0195771344010022,23.9039729067424,4
0.88819867225378,0.725052883314922,0.0195771344010022,25.067610939583,5
0.88819867225378,0.725052883314922,0.0195771344010022,27.3030599041459,6
0.88819867225378,0.725052883314922,0.0195771344010022,29.0764953025723,7
0.88819867225378,0.725052883314922,0.0195771344010022,27.2660030745911,8
0.88819867225378,0.725052883314922,0.0195771344010022,23.8864566762525,9
0.88819867225378,0.725052883314922,0.0195771344010022,26.0535078704115,10
1.44936145050558,0.725052883314922,0.0195771344010022,34.5552650315416,1
1.44936145050558,0.725052883314922,0.0195771344010022,33.0910511462987,2
1.44936145050558,0.725052883314922,0.0195771344010022,31.7685110459974,3
1.44936145050558,0.725052883314922,0.0195771344010022,24.6553227882042,4
1.44936145050558,0.725052883314922,0.0195771344010022,29.7034497470936,5
1.44936145050558,0.725052883314922,0.0195771344010022,30.5102412654017,6
1.44936145050558,0.725052883314922,0.0195771344010022,31.3398545198795,7
1.44936145050558,0.725052883314922,0.0195771344010022,31.072795818462,8
1.44936145050558,0.725052883314922,0.0195771344010022,32.7702132335057,9
1.44936145050558,0.725052883314922,0.0195771344010022,33.4246966726992,10
0.204413870080183,1.29634922634537,0.0195771344010022,24.8215219798346,1
0.204413870080183,1.29634922634537,0.0195771344010022,27.2033285680175,2
0.204413870080183,1.29634922634537,0.0195771344010022,22.1763968720364,3
0.204413870080183,1.29634922634537,0.0195771344010022,22.3125919718242,4
0.204413870080183,1.29634922634537,0.0195771344010022,25.532937930119,5
0.204413870080183,1.29634922634537,0.0195771344010022,23.3945544408773,6
0.204413870080183,1.29634922634537,0.0195771344010022,21.775643372849,7
0.204413870080183,1.29634922634537,0.0195771344010022,18.6148841912949,8
0.204413870080183,1.29634922634537,0.0195771344010022,25.31960572871,9
0.204413870080183,1.29634922634537,0.0195771344010022,16.1966284412193,10
0.333562290169942,1.29634922634537,0.0195771344010022,24.7110394943011,1
0.333562290169942,1.29634922634537,0.0195771344010022,23.4480121524014,2
0.333562290169942,1.29634922634537,0.0195771344010022,26.9516931215909,3
0.333562290169942,1.29634922634537,0.0195771344010022,22.2234565774254,4
0.333562290169942,1.29634922634537,0.0195771344010022,24.7821448293148,5
0.333562290169942,1.29634922634537,0.0195771344010022,26.8772478565792,6
0.333562290169942,1.29634922634537,0.0195771344010022,20.1332920381849,7
0.333562290169942,1.29634922634537,0.0195771344010022,21.3596209637018,8
0.333562290169942,1.29634922634537,0.0195771344010022,24.9337619973648,9
0.333562290169942,1.29634922634537,0.0195771344010022,26.1438138739218,10
0.544306515892354,1.29634922634537,0.0195771344010022,29.0831595347935,1
0.544306515892354,1.29634922634537,0.0195771344010022,28.0774174347633,2
0.544306515892354,1.29634922634537,0.0195771344010022,28.1105662440702,3
0.544306515892354,1.29634922634537,0.0195771344010022,26.874784493936,4
0.544306515892354,1.29634922634537,0.0195771344010022,29.6949323326865,5
0.544306515892354,1.29634922634537,0.0195771344010022,29.4412917600634,6
0.544306515892354,1.29634922634537,0.0195771344010022,27.2704166657617,7
0.544306515892354,1.29634922634537,0.0195771344010022,28.380447581169,8
0.544306515892354,1.29634922634537,0.0195771344010022,24.7497951829983,9
0.544306515892354,1.29634922634537,0.0195771344010022,26.681350810669,10
0.88819867225378,1.29634922634537,0.0195771344010022,25.578967698079,1
0.88819867225378,1.29634922634537,0.0195771344010022,22.9831864940761,2
0.88819867225378,1.29634922634537,0.0195771344010022,28.6481397213637,3
0.88819867225378,1.29634922634537,0.0195771344010022,28.9501431651187,4
0.88819867225378,1.29634922634537,0.0195771344010022,26.67882377413,5
0.88819867225378,1.29634922634537,0.0195771344010022,27.7629412577276,6
0.88819867225378,1.29634922634537,0.0195771344010022,22.278385287064,7
0.88819867225378,1.29634922634537,0.0195771344010022,26.6619030820074,8
0.88819867225378,1.29634922634537,0.0195771344010022,28.9731735843396,9
0.88819867225378,1.29634922634537,0.0195771344010022,21.6726289838476,10
1.44936145050558,1.29634922634537,0.0195771344010022,27.1688821446248,1
1.44936145050558,1.29634922634537,0.0195771344010022,27.1934893995881,2
1.44936145050558,1.29634922634537,0.0195771344010022,25.4677923789978,3
1.44936145050558,1.29634922634537,0.0195771344010022,24.5457204714529,4
1.44936145050558,1.29634922634537,0.0195771344010022,25.9265000162622,5
1.44936145050558,1.29634922634537,0.0195771344010022,21.0115460899398,6
1.44936145050558,1.29634922634537,0.0195771344010022,24.3863032876065,7
1.44936145050558,1.29634922634537,0.0195771344010022,25.0445750326409,8
1.44936145050558,1.29634922634537,0.0195771344010022,24.387337601285,9
1.44936145050558,1.29634922634537,0.0195771344010022,24.719541533332,10
0.204413870080183,0.126856491916401,0.0568814494098758,32.9230356241392,1
0.204413870080183,0.126856491916401,0.0568814494098758,17.9941113934644,2
0.204413870080183,0.126856491916401,0.0568814494098758,22.3686533554366,3
0.204413870080183,0.126856491916401,0.0568814494098758,24.3480316931014,4
0.204413870080183,0.126856491916401,0.0568814494098758,28.8410692434557,5
0.204413870080183,0.126856491916401,0.0568814494098758,35.4283008219669,6
0.204413870080183,0.126856491916401,0.0568814494098758,37.3132158077791,7
0.204413870080183,0.126856491916401,0.0568814494098758,41.4837280284513,8
0.204413870080183,0.126856491916401,0.0568814494098758,27.1842836448101,9
0.204413870080183,0.126856491916401,0.0568814494098758,25.73785201765,10
0.333562290169942,0.126856491916401,0.0568814494098758,24.6655972647798,1
0.333562290169942,0.126856491916401,0.0568814494098758,25.4400825943636,2
0.333562290169942,0.126856491916401,0.0568814494098758,30.9231204862192,3
0.333562290169942,0.126856491916401,0.0568814494098758,46.4577494817867,4
0.333562290169942,0.126856491916401,0.0568814494098758,20.4101767034045,5
0.333562290169942,0.126856491916401,0.0568814494098758,24.5239846146052,6
0.333562290169942,0.126856491916401,0.0568814494098758,30.3100094235294,7
0.333562290169942,0.126856491916401,0.0568814494098758,33.4040855332842,8
0.333562290169942,0.126856491916401,0.0568814494098758,20.4769114307812,9
0.333562290169942,0.126856491916401,0.0568814494098758,29.7352628676059,10
0.544306515892354,0.126856491916401,0.0568814494098758,36.1460377581237,1
0.544306515892354,0.126856491916401,0.0568814494098758,37.4243838768743,2
0.544306515892354,0.126856491916401,0.0568814494098758,34.395223437402,3
0.544306515892354,0.126856491916401,0.0568814494098758,36.4014316803255,4
0.544306515892354,0.126856491916401,0.0568814494098758,29.6351701057035,5
0.544306515892354,0.126856491916401,0.0568814494098758,35.1281017713904,6
0.544306515892354,0.126856491916401,0.0568814494098758,32.2424447204277,7
0.544306515892354,0.126856491916401,0.0568814494098758,45.7867106737277,8
0.544306515892354,0.126856491916401,0.0568814494098758,36.1956835132903,9
0.544306515892354,0.126856491916401,0.0568814494098758,27.735914589765,10
0.88819867225378,0.126856491916401,0.0568814494098758,38.6487295533269,1
0.88819867225378,0.126856491916401,0.0568814494098758,26.0774088107252,2
0.88819867225378,0.126856491916401,0.0568814494098758,36.5209006624345,3
0.88819867225378,0.126856491916401,0.0568814494098758,26.8473250901702,4
0.88819867225378,0.126856491916401,0.0568814494098758,41.0912066770351,5
0.88819867225378,0.126856491916401,0.0568814494098758,30.3668944990027,6
0.88819867225378,0.126856491916401,0.0568814494098758,36.0615576906836,7
0.88819867225378,0.126856491916401,0.0568814494098758,34.3693157231704,8
0.88819867225378,0.126856491916401,0.0568814494098758,35.7949927872599,9
0.88819867225378,0.126856491916401,0.0568814494098758,39.1609650930594,10
1.44936145050558,0.126856491916401,0.0568814494098758,31.7256881706865,1
1.44936145050558,0.126856491916401,0.0568814494098758,15.4784126333881,2
1.44936145050558,0.126856491916401,0.0568814494098758,29.9455610757683,3
1.44936145050558,0.126856491916401,0.0568814494098758,39.8253516910783,4
1.44936145050558,0.126856491916401,0.0568814494098758,39.9932912414357,5
1.44936145050558,0.126856491916401,0.0568814494098758,38.8687057474438,6
1.44936145050558,0.126856491916401,0.0568814494098758,40.0044825757648,7
1.44936145050558,0.126856491916401,0.0568814494098758,44.4089854432867,8
1.44936145050558,0.126856491916401,0.0568814494098758,38.1035503158378,9
1.44936145050558,0.126856491916401,0.0568814494098758,45.7686816108974,10
0.204413870080183,0.226811476703398,0.0568814494098758,33.7778204325659,1
0.204413870080183,0.226811476703398,0.0568814494098758,18.5009695692017,2
0.204413870080183,0.226811476703398,0.0568814494098758,22.5920900382034,3
0.204413870080183,0.226811476703398,0.0568814494098758,37.4803706594234,4
0.204413870080183,0.226811476703398,0.0568814494098758,20.0113946642214,5
0.204413870080183,0.226811476703398,0.0568814494098758,34.6629499144083,6
0.204413870080183,0.226811476703398,0.0568814494098758,23.3966873447739,7
0.204413870080183,0.226811476703398,0.0568814494098758,24.3051341340211,8
0.204413870080183,0.226811476703398,0.0568814494098758,22.9242718261472,9
0.204413870080183,0.226811476703398,0.0568814494098758,28.2920108626536,10
0.333562290169942,0.226811476703398,0.0568814494098758,28.1790613425993,1
0.333562290169942,0.226811476703398,0.0568814494098758,24.8954082449979,2
0.333562290169942,0.226811476703398,0.0568814494098758,26.2595689430751,3
0.333562290169942,0.226811476703398,0.0568814494098758,33.8878824026402,4
0.333562290169942,0.226811476703398,0.0568814494098758,17.7941817879287,5
0.333562290169942,0.226811476703398,0.0568814494098758,37.0944254026411,6
0.333562290169942,0.226811476703398,0.0568814494098758,27.2540623971357,7
0.333562290169942,0.226811476703398,0.0568814494098758,35.333181609627,8
0.333562290169942,0.226811476703398,0.0568814494098758,24.5719291671546,9
0.333562290169942,0.226811476703398,0.0568814494098758,39.7132493882667,10
0.544306515892354,0.226811476703398,0.0568814494098758,28.1675039538495,1
0.544306515892354,0.226811476703398,0.0568814494098758,35.3212614081137,2
0.544306515892354,0.226811476703398,0.0568814494098758,26.6740779699426,3
0.544306515892354,0.226811476703398,0.0568814494098758,24.3484096543151,4
0.544306515892354,0.226811476703398,0.0568814494098758,21.4540314280307,5
0.544306515892354,0.226811476703398,0.0568814494098758,34.4921836625086,6
0.544306515892354,0.226811476703398,0.0568814494098758,39.1502238679951,7
0.544306515892354,0.226811476703398,0.0568814494098758,35.0494888106552,8
0.544306515892354,0.226811476703398,0.0568814494098758,38.0599592040812,9
0.544306515892354,0.226811476703398,0.0568814494098758,42.5619956676638,10
0.88819867225378,0.226811476703398,0.0568814494098758,33.2364396739477,1
0.88819867225378,0.226811476703398,0.0568814494098758,42.0103743910838,2
0.88819867225378,0.226811476703398,0.0568814494098758,33.4472708617735,3
0.88819867225378,0.226811476703398,0.0568814494098758,39.5761331140516,4
0.88819867225378,0.226811476703398,0.0568814494098758,41.0050539442716,5
0.88819867225378,0.226811476703398,0.0568814494098758,36.3963738612028,6
0.88819867225378,0.226811476703398,0.0568814494098758,33.4138869371259,7
0.88819867225378,0.226811476703398,0.0568814494098758,35.6578502424712,8
0.88819867225378,0.226811476703398,0.0568814494098758,38.4495239577385,9
0.88819867225378,0.226811476703398,0.0568814494098758,35.7672586048858,10
1.44936145050558,0.226811476703398,0.0568814494098758,25.6330825981399,1
1.44936145050558,0.226811476703398,0.0568814494098758,32.7999820355178,2
1.44936145050558,0.226811476703398,0.0568814494098758,36.5684530688327,3
1.44936145050558,0.226811476703398,0.0568814494098758,40.796802474117,4
1.44936145050558,0.226811476703398,0.0568814494098758,42.102740640385,5
1.44936145050558,0.226811476703398,0.0568814494098758,37.1297911535096,6
1.44936145050558,0.226811476703398,0.0568814494098758,28.935095392154,7
1.44936145050558,0.226811476703398,0.0568814494098758,39.9373200982305,8
1.44936145050558,0.226811476703398,0.0568814494098758,25.363222804222,9
1.44936145050558,0.226811476703398,0.0568814494098758,43.1159326573188,10
0.204413870080183,0.405524740493985,0.0568814494098758,24.454095798284,1
0.204413870080183,0.405524740493985,0.0568814494098758,20.1106032297273,2
0.204413870080183,0.405524740493985,0.0568814494098758,23.7879060187295,3
0.204413870080183,0.405524740493985,0.0568814494098758,25.4445671801049,4
0.204413870080183,0.405524740493985,0.0568814494098758,21.6452219573546,5
0.204413870080183,0.405524740493985,0.0568814494098758,20.946182969403,6
0.204413870080183,0.405524740493985,0.0568814494098758,18.8603017407027,7
0.204413870080183,0.405524740493985,0.0568814494098758,17.6513385541101,8
0.204413870080183,0.405524740493985,0.0568814494098758,23.9960284437606,9
0.204413870080183,0.405524740493985,0.0568814494098758,22.1124278396598,10
0.333562290169942,0.405524740493985,0.0568814494098758,23.0823799436523,1
0.333562290169942,0.405524740493985,0.0568814494098758,26.592786641731,2
0.333562290169942,0.405524740493985,0.0568814494098758,23.9429704750422,3
0.333562290169942,0.405524740493985,0.0568814494098758,19.7907209074572,4
0.333562290169942,0.405524740493985,0.0568814494098758,20.250108773623,5
0.333562290169942,0.405524740493985,0.0568814494098758,21.2062253411912,6
0.333562290169942,0.405524740493985,0.0568814494098758,23.6333373403727,7
0.333562290169942,0.405524740493985,0.0568814494098758,27.2412860617489,8
0.333562290169942,0.405524740493985,0.0568814494098758,23.2676243503259,9
0.333562290169942,0.405524740493985,0.0568814494098758,21.5928740702904,10
0.544306515892354,0.405524740493985,0.0568814494098758,22.8446732369282,1
0.544306515892354,0.405524740493985,0.0568814494098758,21.802846376852,2
0.544306515892354,0.405524740493985,0.0568814494098758,23.9532590981812,3
0.544306515892354,0.405524740493985,0.0568814494098758,31.1533299884441,4
0.544306515892354,0.405524740493985,0.0568814494098758,24.0507562008267,5
0.544306515892354,0.405524740493985,0.0568814494098758,26.2552768183879,6
0.544306515892354,0.405524740493985,0.0568814494098758,28.8837090205111,7
0.544306515892354,0.405524740493985,0.0568814494098758,31.1217536016813,8
0.544306515892354,0.405524740493985,0.0568814494098758,29.7457982793499,9
0.544306515892354,0.405524740493985,0.0568814494098758,27.5793906158681,10
0.88819867225378,0.405524740493985,0.0568814494098758,30.7037428638775,1
0.88819867225378,0.405524740493985,0.0568814494098758,28.0886278072381,2
0.88819867225378,0.405524740493985,0.0568814494098758,23.5776607384042,3
0.88819867225378,0.405524740493985,0.0568814494098758,33.4705455780785,4
0.88819867225378,0.405524740493985,0.0568814494098758,30.6183063802744,5
0.88819867225378,0.405524740493985,0.0568814494098758,26.9160367502779,6
0.88819867225378,0.405524740493985,0.0568814494098758,30.9793738964723,7
0.88819867225378,0.405524740493985,0.0568814494098758,29.4149615347523,8
0.88819867225378,0.405524740493985,0.0568814494098758,25.3034303434599,9
0.88819867225378,0.405524740493985,0.0568814494098758,22.1729977981236,10
1.44936145050558,0.405524740493985,0.0568814494098758,29.9516643973252,1
1.44936145050558,0.405524740493985,0.0568814494098758,26.5952784871766,2
1.44936145050558,0.405524740493985,0.0568814494098758,34.652032693689,3
1.44936145050558,0.405524740493985,0.0568814494098758,35.6924046124226,4
1.44936145050558,0.405524740493985,0.0568814494098758,37.8542918394237,5
1.44936145050558,0.405524740493985,0.0568814494098758,33.8794158112699,6
1.44936145050558,0.405524740493985,0.0568814494098758,23.9133614581987,7
1.44936145050558,0.405524740493985,0.0568814494098758,34.4148177961201,8
1.44936145050558,0.405524740493985,0.0568814494098758,36.4157878324612,9
1.44936145050558,0.405524740493985,0.0568814494098758,28.0912320473045,10
0.204413870080183,0.725052883314922,0.0568814494098758,20.9320917818996,1
0.204413870080183,0.725052883314922,0.0568814494098758,22.6542900554407,2
0.204413870080183,0.725052883314922,0.0568814494098758,17.6556330903212,3
0.204413870080183,0.725052883314922,0.0568814494098758,22.9214253147119,4
0.204413870080183,0.725052883314922,0.0568814494098758,23.0677836937785,5
0.204413870080183,0.725052883314922,0.0568814494098758,21.9633158774738,6
0.204413870080183,0.725052883314922,0.0568814494098758,21.6220200439106,7
0.204413870080183,0.725052883314922,0.0568814494098758,28.5939161246306,8
0.204413870080183,0.725052883314922,0.0568814494098758,19.0923749999381,9
0.204413870080183,0.725052883314922,0.0568814494098758,25.0762683243124,10
0.333562290169942,0.725052883314922,0.0568814494098758,22.8477641183904,1
0.333562290169942,0.725052883314922,0.0568814494098758,22.5091876970575,2
0.333562290169942,0.725052883314922,0.0568814494098758,24.4808762289765,3
0.333562290169942,0.725052883314922,0.0568814494098758,24.0899685986247,4
0.333562290169942,0.725052883314922,0.0568814494098758,28.0979203931689,5
0.333562290169942,0.725052883314922,0.0568814494098758,23.4327741369331,6
0.333562290169942,0.725052883314922,0.0568814494098758,23.2049917055346,7
0.333562290169942,0.725052883314922,0.0568814494098758,24.7260218920254,8
0.333562290169942,0.725052883314922,0.0568814494098758,16.479778164843,9
0.333562290169942,0.725052883314922,0.0568814494098758,23.0617012614177,10
0.544306515892354,0.725052883314922,0.0568814494098758,25.5490045424184,1
0.544306515892354,0.725052883314922,0.0568814494098758,19.9431451607032,2
0.544306515892354,0.725052883314922,0.0568814494098758,22.8057092729022,3
0.544306515892354,0.725052883314922,0.0568814494098758,24.7194322851391,4
0.544306515892354,0.725052883314922,0.0568814494098758,26.8770373755277,5
0.544306515892354,0.725052883314922,0.0568814494098758,26.4545202330362,6
0.544306515892354,0.725052883314922,0.0568814494098758,21.9822116383931,7
0.544306515892354,0.725052883314922,0.0568814494098758,21.3135684555677,8
0.544306515892354,0.725052883314922,0.0568814494098758,20.2274692688721,9
0.544306515892354,0.725052883314922,0.0568814494098758,25.2818288166322,10
0.88819867225378,0.725052883314922,0.0568814494098758,26.2726705136154,1
0.88819867225378,0.725052883314922,0.0568814494098758,25.335092222082,2
0.88819867225378,0.725052883314922,0.0568814494098758,28.6103730551859,3
0.88819867225378,0.725052883314922,0.0568814494098758,28.0938251830033,4
0.88819867225378,0.725052883314922,0.0568814494098758,24.2146474508376,5
0.88819867225378,0.725052883314922,0.0568814494098758,25.103261899275,6
0.88819867225378,0.725052883314922,0.0568814494098758,22.6111785661011,7
0.88819867225378,0.725052883314922,0.0568814494098758,28.623887486826,8
0.88819867225378,0.725052883314922,0.0568814494098758,21.9475663660893,9
0.88819867225378,0.725052883314922,0.0568814494098758,24.3627536831196,10
1.44936145050558,0.725052883314922,0.0568814494098758,28.0221167427344,1
1.44936145050558,0.725052883314922,0.0568814494098758,28.5724457930398,2
1.44936145050558,0.725052883314922,0.0568814494098758,29.9363547790349,3
1.44936145050558,0.725052883314922,0.0568814494098758,28.1203075071907,4
1.44936145050558,0.725052883314922,0.0568814494098758,28.4000122859313,5
1.44936145050558,0.725052883314922,0.0568814494098758,32.6537624732701,6
1.44936145050558,0.725052883314922,0.0568814494098758,30.1983610580703,7
1.44936145050558,0.725052883314922,0.0568814494098758,29.0194170179866,8
1.44936145050558,0.725052883314922,0.0568814494098758,32.4950793641952,9
1.44936145050558,0.725052883314922,0.0568814494098758,24.5599387883234,10
0.204413870080183,1.29634922634537,0.0568814494098758,18.7517511085037,1
0.204413870080183,1.29634922634537,0.0568814494098758,16.3843163408002,2
0.204413870080183,1.29634922634537,0.0568814494098758,16.0065685754138,3
0.204413870080183,1.29634922634537,0.0568814494098758,21.5098167218315,4
0.204413870080183,1.29634922634537,0.0568814494098758,20.0611162797149,5
0.204413870080183,1.29634922634537,0.0568814494098758,19.4985589136797,6
0.204413870080183,1.29634922634537,0.0568814494098758,22.2595307326632,7
0.204413870080183,1.29634922634537,0.0568814494098758,23.1094057018053,8
0.204413870080183,1.29634922634537,0.0568814494098758,18.3450515832838,9
0.204413870080183,1.29634922634537,0.0568814494098758,19.1745084291449,10
0.333562290169942,1.29634922634537,0.0568814494098758,28.7004313747769,1
0.333562290169942,1.29634922634537,0.0568814494098758,23.3564390946248,2
0.333562290169942,1.29634922634537,0.0568814494098758,24.2528217014037,3
0.333562290169942,1.29634922634537,0.0568814494098758,22.855012956732,4
0.333562290169942,1.29634922634537,0.0568814494098758,22.0559006501749,5
0.333562290169942,1.29634922634537,0.0568814494098758,16.0726060220145,6
0.333562290169942,1.29634922634537,0.0568814494098758,21.9331540815266,7
0.333562290169942,1.29634922634537,0.0568814494098758,19.7283137958747,8
0.333562290169942,1.29634922634537,0.0568814494098758,25.1752832302542,9
0.333562290169942,1.29634922634537,0.0568814494098758,24.9676276495622,10
0.544306515892354,1.29634922634537,0.0568814494098758,29.1257096183692,1
0.544306515892354,1.29634922634537,0.0568814494098758,27.6060431366201,2
0.544306515892354,1.29634922634537,0.0568814494098758,25.7529129350973,3
0.544306515892354,1.29634922634537,0.0568814494098758,24.0900524853744,4
0.544306515892354,1.29634922634537,0.0568814494098758,26.4950175929313,5
0.544306515892354,1.29634922634537,0.0568814494098758,22.2037063819437,6
0.544306515892354,1.29634922634537,0.0568814494098758,31.0804508179294,7
0.544306515892354,1.29634922634537,0.0568814494098758,26.3694186092626,8
0.544306515892354,1.29634922634537,0.0568814494098758,29.3298405070033,9
0.544306515892354,1.29634922634537,0.0568814494098758,24.5254661453629,10
0.88819867225378,1.29634922634537,0.0568814494098758,27.7800224458454,1
0.88819867225378,1.29634922634537,0.0568814494098758,25.1311271931483,2
0.88819867225378,1.29634922634537,0.0568814494098758,26.14968697482,3
0.88819867225378,1.29634922634537,0.0568814494098758,22.9783236908286,4
0.88819867225378,1.29634922634537,0.0568814494098758,22.4359187274337,5
0.88819867225378,1.29634922634537,0.0568814494098758,23.734650946777,6
0.88819867225378,1.29634922634537,0.0568814494098758,24.6462149967671,7
0.88819867225378,1.29634922634537,0.0568814494098758,26.9330188386858,8
0.88819867225378,1.29634922634537,0.0568814494098758,26.515594747519,9
0.88819867225378,1.29634922634537,0.0568814494098758,21.2807276944791,10
1.44936145050558,1.29634922634537,0.0568814494098758,27.3104754761065,1
1.44936145050558,1.29634922634537,0.0568814494098758,24.1407206410383,2
1.44936145050558,1.29634922634537,0.0568814494098758,28.857484271676,3
1.44936145050558,1.29634922634537,0.0568814494098758,27.303937008936,4
1.44936145050558,1.29634922634537,0.0568814494098758,23.4570184126626,5
1.44936145050558,1.29634922634537,0.0568814494098758,26.2687307959546,6
1.44936145050558,1.29634922634537,0.0568814494098758,22.9334592949148,7
1.44936145050558,1.29634922634537,0.0568814494098758,27.0360504436059,8
1.44936145050558,1.29634922634537,0.0568814494098758,24.0606523307824,9
1.44936145050558,1.29634922634537,0.0568814494098758,30.1158856967681,10
0.204413870080183,0.126856491916401,0.165269299413025,25.202127171859,1
0.204413870080183,0.126856491916401,0.165269299413025,24.0841416430326,2
0.204413870080183,0.126856491916401,0.165269299413025,25.6093465160313,3
0.204413870080183,0.126856491916401,0.165269299413025,24.5640104660885,4
0.204413870080183,0.126856491916401,0.165269299413025,25.574833766459,5
0.204413870080183,0.126856491916401,0.165269299413025,29.9464479976401,6
0.204413870080183,0.126856491916401,0.165269299413025,26.2857717373766,7
0.204413870080183,0.126856491916401,0.165269299413025,19.847428935271,8
0.204413870080183,0.126856491916401,0.165269299413025,26.5736203734925,9
0.204413870080183,0.126856491916401,0.165269299413025,28.0496617506084,10
0.333562290169942,0.126856491916401,0.165269299413025,23.7902091841845,1
0.333562290169942,0.126856491916401,0.165269299413025,26.6329238740518,2
0.333562290169942,0.126856491916401,0.165269299413025,31.0475239437218,3
0.333562290169942,0.126856491916401,0.165269299413025,26.0908522117734,4
0.333562290169942,0.126856491916401,0.165269299413025,22.5136441757548,5
0.333562290169942,0.126856491916401,0.165269299413025,25.7577575657065,6
0.333562290169942,0.126856491916401,0.165269299413025,20.356394706083,7
0.333562290169942,0.126856491916401,0.165269299413025,19.5697131385791,8
0.333562290169942,0.126856491916401,0.165269299413025,26.984636145916,9
0.333562290169942,0.126856491916401,0.165269299413025,28.5619952642429,10
0.544306515892354,0.126856491916401,0.165269299413025,25.0928272225738,1
0.544306515892354,0.126856491916401,0.165269299413025,24.9563543170891,2
0.544306515892354,0.126856491916401,0.165269299413025,24.9841225754078,3
0.544306515892354,0.126856491916401,0.165269299413025,24.9820537418659,4
0.544306515892354,0.126856491916401,0.165269299413025,27.6264124952959,5
0.544306515892354,0.126856491916401,0.165269299413025,20.9476086038938,6
0.544306515892354,0.126856491916401,0.165269299413025,25.4809990973405,7
0.544306515892354,0.126856491916401,0.165269299413025,25.5771757729413,8
0.544306515892354,0.126856491916401,0.165269299413025,22.3056020280681,9
0.544306515892354,0.126856491916401,0.165269299413025,24.3894273873736,10
0.88819867225378,0.126856491916401,0.165269299413025,25.4828674712577,1
0.88819867225378,0.126856491916401,0.165269299413025,24.2039236096341,2
0.88819867225378,0.126856491916401,0.165269299413025,23.8551879278293,3
0.88819867225378,0.126856491916401,0.165269299413025,31.10341967536,4
0.88819867225378,0.126856491916401,0.165269299413025,31.4776501657732,5
0.88819867225378,0.126856491916401,0.165269299413025,22.7724872141579,6
0.88819867225378,0.126856491916401,0.165269299413025,28.3172763738555,7
0.88819867225378,0.126856491916401,0.165269299413025,26.4427565932062,8
0.88819867225378,0.126856491916401,0.165269299413025,28.8661193489971,9
0.88819867225378,0.126856491916401,0.165269299413025,27.5902082535488,10
1.44936145050558,0.126856491916401,0.165269299413025,21.3140742325463,1
1.44936145050558,0.126856491916401,0.165269299413025,25.7175269476048,2
1.44936145050558,0.126856491916401,0.165269299413025,33.4891353248512,3
1.44936145050558,0.126856491916401,0.165269299413025,27.3459303999951,4
1.44936145050558,0.126856491916401,0.165269299413025,22.8918778347873,5
1.44936145050558,0.126856491916401,0.165269299413025,28.5680114378562,6
1.44936145050558,0.126856491916401,0.165269299413025,26.9727089627328,7
1.44936145050558,0.126856491916401,0.165269299413025,32.5172951300912,8
1.44936145050558,0.126856491916401,0.165269299413025,33.7600328748835,9
1.44936145050558,0.126856491916401,0.165269299413025,27.1283427646156,10
